Picoides_scalaris,Animalia,Chordata,Aves,Piciformes,Picidae,88.1000,0.0000,plant-sap|fruit|seed|wood|invertebrate|arthropod|insect|carnivore,taiga|mountain|temperate|terrestrial|subpolar|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Pipilo_fuscus,Animalia,Chordata,Aves,Passeriformes,Emberizidae,41.0000,0.0000,carrion|flower|alga|amphibian|mammal|crustacean|fruit|herbivore|fish|bird|seed|reptile|worm|leaf|egg|wood|omnivore|invertebrate|root|arthropod|insect|,terrestrial|woodland-canopy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Plegadis_chihi,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,807.0000,0.0000,amphibian|crustacean|worm|arthropod|insect|carnivore|mollusc,coast|freshwater|marsh|ground|tropical|temperate|wetland|terrestrial|ground-underground                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
Podilymbus_podiceps,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,568.0000,0.0000,crustacean|fish|worm|invertebrate|arthropod|insect|carnivore,freshwater|marsh|freshwater-lake|ground|temperate|wetland|bay|brackish-water|terrestrial|saline-water                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Polioptila_caerulea,Animalia,Chordata,Aves,Passeriformes,Polioptilidae,6.6000,0.0000,invertebrate|insect|arthropod|carnivore,scrubland|terrestrial|tropical-forest|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
Porzana_carolina,Animalia,Chordata,Aves,Gruiformes,Rallidae,126.0000,0.0000,omnivore,freshwater|marsh|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Psaltriparus_minimus,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,6.0000,0.0000,seed|invertebrate|insect|carnivore,mountain|terrestrial|grassland|understory                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Quiscalus_mexicanus,Animalia,Chordata,Aves,Passeriformes,Icteridae,253.0000,0.0000,fruit|seed|fish|reptile|egg|omnivore|insect|arthropod,coast|freshwater|clay|marsh|ground|temperate|tropical|wetland|city|terrestrial|valley                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Quiscalus_palustris,Animalia,Chordata,Aves,Passeriformes,Icteridae,253.0000,0.0000,amphibian|fruit|crustacean|mammal|fish|bird|seed|reptile|worm|egg|omnivore|invertebrate|insect|arthropod|carnivore,freshwater|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Rallus_elegans,Animalia,Chordata,Aves,Gruiformes,Rallidae,308.0000,0.0000,crustacean|seed|fish|leaf|invertebrate|root|insect|arthropod|carnivore,coast|freshwater|marsh|temperate|tropical|wetland|brackish-water|terrestrial|mud|woodland-canopy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
